time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/time_elapsed,train/value_loss,train/loss,train/explained_variance,train/policy_gradient_loss,train/clip_range,train/n_updates,train/learning_rate,train/approx_kl,train/clip_fraction,train/entropy_loss
518,40.86,-75.38739,18923520,4620,36515,123.33659995198249,39.791263580322266,0.6941783130168915,-0.002110834329141653,0.2,46190,0.0003,0.070510805,0.0857421875,-0.8297254753299057
518,39.04,-71.46143,18927616,4621,36523,93.5170658364892,13.717643737792969,0.772097259759903,-0.007491129299523891,0.2,46200,0.0003,0.031320855,0.072265625,-0.7313021856360138
518,38.67,-69.36264,18931712,4622,36531,45.856893103569746,38.356178283691406,0.868206262588501,-0.003689779130399984,0.2,46210,0.0003,0.03074079,0.053515625,-0.7647676145657897
518,39.25,-70.93206,18935808,4623,36539,37.09784704223275,64.35597229003906,0.8858119621872902,0.0016734962973714573,0.2,46220,0.0003,0.05790661,0.1407958984375,-0.8335685952566564
518,40.36,-73.29683,18939904,4624,36547,53.74315609782934,33.520973205566406,0.832154706120491,-0.0013921823701821268,0.2,46230,0.0003,0.0496402,0.1532470703125,-0.7877486826851964
518,38.86,-70.65749,18944000,4625,36554,55.586581726372245,8.863805770874023,0.8436635881662369,-4.923933229292743e-05,0.2,46240,0.0003,0.043914706,0.116796875,-0.8188562063500285
518,38.88,-70.80083,18948096,4626,36562,46.5667924657464,4.635711193084717,0.871998518705368,-0.0035059437484960656,0.2,46250,0.0003,0.040806122,0.08515625,-0.7950132287107408
518,38.65,-70.14782,18952192,4627,36570,24.021405877172946,4.414478778839111,0.9329032748937607,0.0023576993920869428,0.2,46260,0.0003,0.07575689,0.1064697265625,-0.7997970953583717
518,38.94,-70.68651,18956288,4628,36578,32.393822414427994,4.203676700592041,0.8905151411890984,-0.004355407852563076,0.2,46270,0.0003,0.036917694,0.104248046875,-0.8540377940051258
518,38.55,-69.01039,18960384,4629,36586,24.40055654793978,4.313894271850586,0.9294050186872482,0.012298779922275571,0.2,46280,0.0003,0.08919172,0.1491943359375,-0.848059355467558
518,40.58,-73.865074,18964480,4630,36594,20.425598788261414,22.106985092163086,0.9181119427084923,0.007068379561314941,0.2,46290,0.0003,0.10520694,0.1689697265625,-0.8099185885861516
518,40.24,-73.85109,18968576,4631,36602,53.832365315407515,6.311590671539307,0.8454183042049408,0.0008740623168705497,0.2,46300,0.0003,0.12927748,0.161376953125,-0.9105473415926099
518,38.7,-69.741356,18972672,4632,36610,60.23963641300797,47.63241195678711,0.8531545251607895,-0.0038382881964935224,0.2,46310,0.0003,0.027119912,0.107275390625,-0.8346113502047956
518,39.42,-71.12762,18976768,4633,36618,18.479235243052244,5.149754047393799,0.9395282417535782,0.00273431322639226,0.2,46320,0.0003,0.045890607,0.09208984375,-0.8400532107800245
518,38.74,-70.10507,18980864,4634,36626,51.04038939103484,6.324217319488525,0.8685722649097443,-0.0071715818536176815,0.2,46330,0.0003,0.036486663,0.0720703125,-0.8549928335472942
518,38.78,-70.573,18984960,4635,36634,27.904060516506433,41.31428527832031,0.9159768149256706,0.0029061583689326655,0.2,46340,0.0003,0.056686603,0.1275146484375,-0.8535457163117826
518,38.43,-69.10348,18989056,4636,36641,9.148200711607933,2.9524483680725098,0.9747014455497265,0.00954010204077349,0.2,46350,0.0003,0.035116304,0.16845703125,-0.8323227599263191
518,38.89,-70.73003,18993152,4637,36649,6.205999702215195,3.031390905380249,0.9791720435023308,0.010895226692082361,0.2,46360,0.0003,0.049731314,0.1209228515625,-0.8712998045608401
518,39.41,-71.28143,18997248,4638,36657,23.92824218571186,40.811492919921875,0.9285894855856895,0.007879089627749636,0.2,46370,0.0003,0.10639173,0.1607421875,-0.8822354955598712
518,38.48,-69.40789,19001344,4639,36665,54.460956239700316,11.066216468811035,0.8299635946750641,-0.00015764656745886896,0.2,46380,0.0003,0.05173113,0.088037109375,-0.8092520979233087
518,38.97,-70.29703,19005440,4640,36673,19.678912852704524,29.227611541748047,0.9422369338572025,0.000522505658591399,0.2,46390,0.0003,0.052981175,0.09267578125,-0.8063237861730158
518,38.91,-70.752975,19009536,4641,36681,37.98230103328824,5.208830833435059,0.8957417383790016,0.002003523638632032,0.2,46400,0.0003,0.059629023,0.1336669921875,-0.8287556238472462
518,40.92,-75.2961,19013632,4642,36689,15.504809068143368,6.089104175567627,0.9538235142827034,0.001840146793074382,0.2,46410,0.0003,0.056964878,0.1533935546875,-0.8829023499973119
518,39.54,-71.9396,19017728,4643,36697,71.12128781527281,34.46006774902344,0.8020302802324295,-0.005030125539451547,0.2,46420,0.0003,0.031955175,0.0489990234375,-0.8049849225208163
518,40.48,-74.32139,19021824,4644,36705,35.22660151347518,33.322715759277344,0.8873140141367912,0.0010382475924416213,0.2,46430,0.0003,0.037399754,0.0822265625,-0.8402044161222875
518,39.68,-71.971016,19025920,4645,36713,63.85883335545659,72.5974349975586,0.8368220776319504,-0.007039371632708935,0.2,46440,0.0003,0.030791095,0.089990234375,-0.8709390876814723
518,38.21,-68.456085,19030016,4646,36721,35.68491535410285,22.916786193847656,0.9082985371351242,-0.002685533374824445,0.2,46450,0.0003,0.028892323,0.105615234375,-0.8442882450297475
518,38.02,-68.02492,19034112,4647,36729,13.914994503185152,4.430675506591797,0.9511627480387688,0.002176460711780237,0.2,46460,0.0003,0.07703893,0.1033935546875,-0.8100041259080172
518,39.04,-70.65015,19038208,4648,36736,6.489477439597249,3.278749942779541,0.9813386891037226,-0.0010996225330018206,0.2,46470,0.0003,0.021633554,0.0869384765625,-0.7755845113657415
518,40.36,-73.858444,19042304,4649,36744,46.84395174309611,15.629627227783203,0.877721942961216,0.003249579353177978,0.2,46480,0.0003,0.030932847,0.072802734375,-0.7735570956021547
518,39.0,-70.64288,19046400,4650,36752,67.48686295151711,19.972761154174805,0.8174334615468979,-0.0036846274710114813,0.2,46490,0.0003,0.029071892,0.098583984375,-0.7727123773656785
518,39.01,-70.05779,19050496,4651,36760,22.495390237122773,17.92766761779785,0.9236664399504662,-0.0019570076688978587,0.2,46500,0.0003,0.031270195,0.121044921875,-0.7373874343000353
518,38.43,-69.258965,19054592,4652,36768,25.097854838520288,17.999719619750977,0.9261820912361145,-0.0005893559711694252,0.2,46510,0.0003,0.039182067,0.0940673828125,-0.7104304545558989
518,40.53,-74.288605,19058688,4653,36776,7.972113670408726,2.883216381072998,0.9728982411324978,0.008659520925357355,0.2,46520,0.0003,0.08877805,0.1470703125,-0.7447581749409438
518,39.46,-71.22807,19062784,4654,36784,69.32431096807122,12.757919311523438,0.7910591661930084,-0.00569553645036649,0.2,46530,0.0003,0.059675865,0.0885498046875,-0.7293776891194284
518,39.51,-71.532036,19066880,4655,36792,50.075963927060364,62.22112274169922,0.8663906455039978,0.001625991896071355,0.2,46540,0.0003,0.049936645,0.0980712890625,-0.7327429201453924
518,39.92,-73.1628,19070976,4656,36800,41.64994436576963,84.7187728881836,0.8814089149236679,-0.004860561212262837,0.2,46550,0.0003,0.025708057,0.051708984375,-0.6953383696265518
518,39.13,-71.32995,19075072,4657,36808,42.66235002949834,10.155241966247559,0.8882933929562569,-0.0065752422731748085,0.2,46560,0.0003,0.036849957,0.097265625,-0.7296233816072345
518,39.65,-72.871574,19079168,4658,36815,46.088586897403005,9.652658462524414,0.8759147226810455,-0.0008393674048420508,0.2,46570,0.0003,0.042803347,0.0932373046875,-0.7057705306448042
518,38.51,-70.17949,19083264,4659,36823,53.01300200745463,19.524240493774414,0.8628817200660706,-0.0038167876951774814,0.2,46580,0.0003,0.036137417,0.122607421875,-0.7457781074568629
518,38.98,-71.274345,19087360,4660,36831,7.112884408608079,2.729544162750244,0.976622823625803,0.0029441867642162832,0.2,46590,0.0003,0.033824734,0.102783203125,-0.7169723371043801
518,40.89,-76.43262,19091456,4661,36839,9.669115071371198,3.533223867416382,0.9635540954768658,0.007598538339880179,0.2,46600,0.0003,0.049875256,0.13837890625,-0.7703016123734414
518,38.93,-70.9915,19095552,4662,36847,96.37057502344251,21.336700439453125,0.7630468457937241,-0.0035649403362185694,0.2,46610,0.0003,0.03465872,0.070068359375,-0.7796146179549396
518,39.46,-72.3398,19099648,4663,36855,30.115682843327523,38.28507995605469,0.9174467325210571,0.004458890326350229,0.2,46620,0.0003,0.049953137,0.1488525390625,-0.7548895382322371
518,40.33,-74.58375,19103744,4664,36863,49.041041023284194,4.558078289031982,0.8652906119823456,-0.0028117960395320552,0.2,46630,0.0003,0.05732671,0.0993408203125,-0.7244483854621648
518,39.08,-70.82175,19107840,4665,36871,69.64121277928352,34.065128326416016,0.8289388418197632,-0.0063504577970888935,0.2,46640,0.0003,0.038345657,0.0831298828125,-0.7300334828905761
518,38.81,-70.47389,19111936,4666,36879,25.055434380471706,9.990190505981445,0.928942121565342,0.0015814113117812666,0.2,46650,0.0003,0.0724375,0.0986572265625,-0.7581202568486333
518,39.17,-70.982994,19116032,4667,36887,27.050817393139006,22.96454620361328,0.9256874695420265,-0.002697479392736568,0.2,46660,0.0003,0.0257123,0.0880126953125,-0.7188780823722482
518,38.76,-70.71822,19120128,4668,36895,20.66293084397912,2.579209566116333,0.9376245960593224,-0.0005905694782995851,0.2,46670,0.0003,0.040505063,0.109619140625,-0.7778226429596543
518,39.41,-72.28308,19124224,4669,36902,37.4510570872575,3.797975778579712,0.8995965272188187,0.0014144895772915333,0.2,46680,0.0003,0.0580064,0.1402587890625,-0.7606389095075429
518,40.76,-75.649826,19128320,4670,36910,78.91817894503474,163.11196899414062,0.8037797808647156,-0.006388936654548161,0.2,46690,0.0003,0.06442501,0.125830078125,-0.8192497312091291
518,39.99,-73.50626,19132416,4671,36918,167.18812398016453,176.61798095703125,0.6514244675636292,-0.00575597844508593,0.2,46700,0.0003,0.026375927,0.102490234375,-0.8278005518950522
518,40.46,-74.80321,19136512,4672,36926,66.06896628588439,5.994774341583252,0.8331669420003891,-0.0018837331954273395,0.2,46710,0.0003,0.055914633,0.1540771484375,-0.797449382673949
518,39.73,-73.14701,19140608,4673,36934,99.78591486588121,51.64011764526367,0.7834601402282715,-0.004590717334940564,0.2,46720,0.0003,0.030662756,0.0943115234375,-0.8446752806194127
518,41.2,-77.59247,19144704,4674,36942,51.83625157773495,106.99931335449219,0.872077226638794,-0.005625113939640869,0.2,46730,0.0003,0.03792405,0.080615234375,-0.8300214592367411
518,39.55,-72.44336,19148800,4675,36950,134.84341812580823,12.607141494750977,0.740570068359375,-0.00591758494010719,0.2,46740,0.0003,0.048282474,0.08095703125,-0.8020052688196302
518,44.38,-84.36496,19152896,4676,36958,57.49253600463271,8.79283332824707,0.8252986669540405,-0.0012207145709908218,0.2,46750,0.0003,0.0677643,0.11923828125,-0.7825871086679399
518,41.49,-77.98233,19156992,4677,36966,237.1645354747772,138.3327178955078,0.616791844367981,-0.005839900690989453,0.2,46760,0.0003,0.045753375,0.117333984375,-0.7952133908867836
518,40.05,-73.283806,19161088,4678,36974,158.8508956462145,60.2288818359375,0.7179363667964935,-0.005736716883984627,0.2,46770,0.0003,0.028370352,0.1260498046875,-0.8037227819673717
518,43.17,-81.07443,19165184,4679,36981,69.59820426553487,54.949161529541016,0.8003364652395248,-0.0032766289848950693,0.2,46780,0.0003,0.07562331,0.1485595703125,-0.7728691042400897
518,40.31,-75.44842,19169280,4680,36989,227.60396007597447,37.369747161865234,0.6647821664810181,-0.007146509159792913,0.2,46790,0.0003,0.03738433,0.121142578125,-0.833816013392061
518,38.92,-70.61657,19173376,4681,36997,99.30396957993507,44.338287353515625,0.7832506150007248,0.006041759171785089,0.2,46800,0.0003,0.07341869,0.154296875,-0.8205572201870381
518,41.14,-76.2446,19177472,4682,37005,57.1751810118556,9.846381187438965,0.8386586457490921,0.0007989526944584213,0.2,46810,0.0003,0.07545526,0.1435302734375,-0.7821462624706328
518,40.4,-74.454544,19181568,4683,37013,117.31664026379585,11.685287475585938,0.738730251789093,-0.007639542219840223,0.2,46820,0.0003,0.031736337,0.1073486328125,-0.7550080968998373
518,41.45,-78.00588,19185664,4684,37021,85.45231101214885,8.082634925842285,0.809780552983284,-0.0059025966795161365,0.2,46830,0.0003,0.017628416,0.07333984375,-0.8040956546552479
518,39.42,-71.51574,19189760,4685,37029,141.15748387277125,32.74373245239258,0.7373873889446259,-0.006083540922554675,0.2,46840,0.0003,0.040889345,0.108740234375,-0.7827686169184744
518,39.48,-71.94091,19193856,4686,37037,31.054766896367074,9.917251586914062,0.8460749089717865,-0.0034539647749625146,0.2,46850,0.0003,0.08001655,0.1517333984375,-0.8003585584461689
518,39.4,-71.95698,19197952,4687,37045,36.511989419162276,18.46558952331543,0.8950134292244911,-0.0015507100790273399,0.2,46860,0.0003,0.054969102,0.143603515625,-0.7618685205467045
518,41.56,-77.68881,19202048,4688,37053,40.92804246544838,5.631394863128662,0.8810857906937599,0.0031864006341493223,0.2,46870,0.0003,0.058131192,0.137255859375,-0.7787198977544904
518,42.54,-80.35198,19206144,4689,37061,191.6304018497467,79.36605834960938,0.6731166541576385,-0.006836733917589299,0.2,46880,0.0003,0.02473216,0.1174560546875,-0.7825167186558246
518,42.7,-81.052505,19210240,4690,37069,206.7767634689808,174.1875,0.6307279169559479,-0.011111985800016554,0.2,46890,0.0003,0.048954897,0.10419921875,-0.7749897439964115
518,39.82,-72.63154,19214336,4691,37076,139.246865080297,82.67689514160156,0.712858259677887,-0.0026084734414325793,0.2,46900,0.0003,0.054268368,0.134326171875,-0.7060617228038609
518,41.95,-78.3548,19218432,4692,37084,80.44715484976768,42.393123626708984,0.7816103249788284,-0.005431910266270279,0.2,46910,0.0003,0.053638626,0.1201171875,-0.710601975210011
518,39.9,-73.78241,19222528,4693,37092,138.45532548725606,77.87831115722656,0.6844239234924316,-0.0065361770033632634,0.2,46920,0.0003,0.02869455,0.0841796875,-0.7435137913562357
518,42.78,-81.86655,19226624,4694,37100,101.57319177985191,33.04733657836914,0.7732970416545868,-0.005237087300520216,0.2,46930,0.0003,0.05138369,0.109814453125,-0.7450979013927281
518,40.69,-76.14591,19230720,4695,37108,221.58331986963748,195.78579711914062,0.651012122631073,0.0025079742405068827,0.2,46940,0.0003,0.052851938,0.1173095703125,-0.7154123726766557
518,40.19,-73.52213,19234816,4696,37116,125.2443200558424,21.866252899169922,0.7822908014059067,-0.00612019366271852,0.2,46950,0.0003,0.05134955,0.1231689453125,-0.7263053692411632
518,39.34,-71.90175,19238912,4697,37124,140.48827132582664,101.90641784667969,0.7395427823066711,-0.008145420688015293,0.2,46960,0.0003,0.03256978,0.132080078125,-0.7899883994832635
518,40.15,-74.369354,19243008,4698,37132,127.8559708699584,70.07255554199219,0.7414400577545166,-0.00452905089550768,0.2,46970,0.0003,0.025948465,0.1085205078125,-0.7672195776365698
518,41.29,-75.88476,19247104,4699,37140,121.25426316857337,82.98075866699219,0.770047202706337,0.0008695171345607378,0.2,46980,0.0003,0.04850012,0.120263671875,-0.7936196866445243
518,42.36,-79.78986,19251200,4700,37148,129.94284722208977,121.8593978881836,0.7350434362888336,-0.005106476483342703,0.2,46990,0.0003,0.05048114,0.1299560546875,-0.8823606265708804
518,40.9,-75.08966,19255296,4701,37156,161.4798725128174,91.45903015136719,0.6916758418083191,-0.0077694519146461975,0.2,47000,0.0003,0.045109496,0.118603515625,-0.8376349106431007
518,44.79,-86.751396,19259392,4702,37164,112.71190493255854,44.85744857788086,0.7517095357179642,-0.002781365828559501,0.2,47010,0.0003,0.07761264,0.158349609375,-0.8437602040357888
518,42.27,-80.179924,19263488,4703,37171,293.0692174255848,74.16297912597656,0.6041826009750366,-0.005818704377634276,0.2,47020,0.0003,0.07386708,0.1006591796875,-0.8359389684163034
518,43.89,-83.8157,19267584,4704,37179,218.2066986322403,118.45558166503906,0.6303779482841492,-0.00586832847657206,0.2,47030,0.0003,0.06981003,0.1403076171875,-0.8152714009396732
518,44.49,-86.0788,19271680,4705,37187,248.03793780207633,103.71791076660156,0.5637474954128265,-0.009648404471954563,0.2,47040,0.0003,0.034894098,0.123974609375,-0.8447483025491238
518,42.33,-80.0809,19275776,4706,37195,289.1536578655243,37.73771286010742,0.5981481075286865,-0.00901633807370672,0.2,47050,0.0003,0.052712664,0.1304931640625,-0.8468103087507188
518,42.16,-79.448456,19279872,4707,37203,155.61299727857113,58.07964324951172,0.7056485116481781,-0.005765645244173357,0.2,47060,0.0003,0.046169564,0.129443359375,-0.8094764911569655
518,44.57,-85.72802,19283968,4708,37211,147.11859198510646,34.050453186035156,0.7295398712158203,-0.007275421384474612,0.2,47070,0.0003,0.06785259,0.1669189453125,-0.8324248330667615
518,40.64,-75.56206,19288064,4709,37219,275.90402694940565,70.27345275878906,0.6346277594566345,-0.004121684536949033,0.2,47080,0.0003,0.043259095,0.1081298828125,-0.8094813777133822
518,42.26,-79.62466,19292160,4710,37227,129.39555221796036,47.52528762817383,0.7291662693023682,-0.005355050405341899,0.2,47090,0.0003,0.11282118,0.118701171875,-0.7947546830400825
518,50.43,-102.28117,19296256,4711,37235,227.30962296128274,81.58462524414062,0.6554435193538666,-0.0012206539224280278,0.2,47100,0.0003,0.1156222,0.126611328125,-0.8049261081032455
518,46.06,-91.425705,19300352,4712,37242,495.5248420476913,131.5464630126953,0.43449413776397705,-0.0068166194378136424,0.2,47110,0.0003,0.028439328,0.07783203125,-0.7981306675821542
518,49.53,-101.91315,19304448,4713,37250,372.71832665205,180.6201629638672,0.5441889762878418,-0.0011593844898015958,0.2,47120,0.0003,0.08569315,0.0751708984375,-0.8359287202358245
518,48.03,-95.45012,19308544,4714,37258,434.0636731863022,226.41244506835938,0.5885154902935028,-0.005210228208306944,0.2,47130,0.0003,0.051516756,0.0722412109375,-0.8318445607088506
518,51.93,-105.91518,19312640,4715,37266,458.49057540893557,285.0105285644531,0.550991952419281,-0.0028152911025244977,0.2,47140,0.0003,0.036675565,0.0963623046875,-0.8256330802105367
518,49.18,-98.49879,19316736,4716,37274,430.66291337013246,259.94873046875,0.5824795961380005,-0.001604550080082845,0.2,47150,0.0003,0.07145999,0.117822265625,-0.8526920163072645
518,53.15,-109.10757,19320832,4717,37282,358.6236852645874,167.1376495361328,0.6019980013370514,-0.0011768458505684975,0.2,47160,0.0003,0.11678998,0.151123046875,-0.8532591775991023
518,52.08,-107.55137,19324928,4718,37290,464.03129410743713,121.39449310302734,0.5094389319419861,0.00010572148785286118,0.2,47170,0.0003,0.057143845,0.13134765625,-0.8685088641941547
518,52.94,-111.34772,19329024,4719,37298,450.46262670755385,99.1380844116211,0.5670114457607269,-0.00976311321137473,0.2,47180,0.0003,0.051225025,0.0829345703125,-0.8600059686228633
518,50.26,-102.07131,19333120,4720,37306,476.7453954935074,325.1807861328125,0.5721460282802582,-0.004640596940953401,0.2,47190,0.0003,0.05707977,0.111865234375,-0.8431398514658213
518,54.76,-113.4638,19337216,4721,37313,449.1636465549469,282.577880859375,0.5778036117553711,-0.0034273283315997107,0.2,47200,0.0003,0.054437988,0.114794921875,-0.857780640013516
518,54.08,-111.017654,19341312,4722,37321,348.2598103284836,212.42335510253906,0.5850757360458374,-0.0041562592035916165,0.2,47210,0.0003,0.049273737,0.1097900390625,-0.8667327041737736
518,49.06,-97.1967,19345408,4723,37329,449.33163232803344,120.52300262451172,0.5683197379112244,-0.0034676211958867497,0.2,47220,0.0003,0.07478341,0.14775390625,-0.8287202873267233
518,48.24,-96.72997,19349504,4724,37337,425.93245193958285,80.95284271240234,0.6167078018188477,-0.006354068349901354,0.2,47230,0.0003,0.051545743,0.095703125,-0.8379416909068823
518,47.69,-94.95875,19353600,4725,37345,407.16197842359543,215.0518798828125,0.6193990409374237,-0.007481325078333612,0.2,47240,0.0003,0.039593987,0.0953125,-0.8770551534369588
518,46.05,-90.685455,19357696,4726,37353,364.570564353466,174.45965576171875,0.6009023189544678,0.0031894625102722785,0.2,47250,0.0003,0.07661259,0.1296630859375,-0.841225009970367
518,50.86,-104.703835,19361792,4727,37361,349.37262972593305,106.82013702392578,0.6299414932727814,-0.0008067272581683937,0.2,47260,0.0003,0.04597306,0.1048095703125,-0.8621750665828586
518,56.18,-118.059944,19365888,4728,37369,451.52056374549863,254.3897705078125,0.5469370782375336,-0.006657721233932534,0.2,47270,0.0003,0.045653574,0.095556640625,-0.842860052920878
518,53.54,-110.803604,19369984,4729,37377,410.7599817276001,164.73373413085938,0.5741185247898102,-0.0014423755226744106,0.2,47280,0.0003,0.08763623,0.1362548828125,-0.8206188162788749
518,51.12,-104.658806,19374080,4730,37384,423.68955104351045,170.2801055908203,0.6246911585330963,-0.0033171937353472457,0.2,47290,0.0003,0.06267424,0.135107421875,-0.8450406946241855
518,47.26,-95.855354,19378176,4731,37392,447.2234666585922,322.7481689453125,0.5573453307151794,-0.007224934245095937,0.2,47300,0.0003,0.051561944,0.1151611328125,-0.8454887264408171
518,47.56,-93.32417,19382272,4732,37400,416.83045889139174,408.24969482421875,0.6264698803424835,0.0005981058719044085,0.2,47310,0.0003,0.05350058,0.126171875,-0.8646370857954025
518,46.95,-91.366745,19386368,4733,37408,317.80077278614044,141.72821044921875,0.59285569190979,-0.003276824176282389,0.2,47320,0.0003,0.08365923,0.1251220703125,-0.8241591041907668
518,40.18,-74.02529,19390464,4734,37416,284.2448360323906,88.57364654541016,0.6350551247596741,0.0010013010269176448,0.2,47330,0.0003,0.057309866,0.1377197265625,-0.7698176498524845
518,41.41,-77.54875,19394560,4735,37424,119.88893070518971,204.36170959472656,0.7775185108184814,0.007555225487521966,0.2,47340,0.0003,0.07273097,0.1495361328125,-0.7632880030199886
518,42.79,-80.22974,19398656,4736,37432,129.38011892735958,25.85546112060547,0.7582637965679169,-0.0009065553385880776,0.2,47350,0.0003,0.054483652,0.125341796875,-0.7682616552338004
518,40.37,-74.434814,19402752,4737,37440,177.3193043589592,105.58203125,0.6895500719547272,0.0009261409726605052,0.2,47360,0.0003,0.05178258,0.114599609375,-0.7369358556345105
518,40.27,-73.69731,19406848,4738,37448,133.7586592912674,54.055450439453125,0.6966172158718109,0.0007786460288116359,0.2,47370,0.0003,0.09703614,0.1181396484375,-0.7303676476702095
518,40.82,-76.34864,19410944,4739,37456,71.01862984001636,19.571718215942383,0.7932448834180832,-0.00029572388957603833,0.2,47380,0.0003,0.045875806,0.1389892578125,-0.7441068866290153
518,46.6,-91.661736,19415040,4740,37463,111.64565585851669,15.19102954864502,0.753564640879631,-0.006721629908497562,0.2,47390,0.0003,0.06443122,0.1503173828125,-0.7835011336952448
518,47.52,-94.23822,19419136,4741,37471,437.32897967100143,184.5,0.4967224597930908,0.028204269461639342,0.2,47400,0.0003,0.05560953,0.0931640625,-0.806807606946677
518,46.91,-93.28508,19423232,4742,37479,374.0607599973679,113.03045654296875,0.5967233180999756,0.0006163687045045663,0.2,47410,0.0003,0.05626688,0.104638671875,-0.7921909022144973
518,47.6,-94.79873,19427328,4743,37487,336.0082201123238,248.22653198242188,0.6075372397899628,-0.0016839634030475282,0.2,47420,0.0003,0.0375501,0.090966796875,-0.7751655831001699
518,46.19,-88.613625,19431424,4744,37495,341.8551677584648,200.872314453125,0.6601609885692596,-0.005884921009055688,0.2,47430,0.0003,0.062045995,0.090625,-0.777958657220006
518,51.49,-103.103004,19435520,4745,37503,297.5081136345863,83.88018798828125,0.6682875454425812,0.003121647849911824,0.2,47440,0.0003,0.04406548,0.0849365234375,-0.7948004798963666
518,49.71,-98.76949,19439616,4746,37511,454.1907033920288,185.77389526367188,0.5918939411640167,-0.0024716417807212564,0.2,47450,0.0003,0.05558076,0.0925537109375,-0.7902177683077752
518,44.63,-85.7998,19443712,4747,37519,410.30113426446917,162.47914123535156,0.6026873886585236,0.009486725751776249,0.2,47460,0.0003,0.06744994,0.09541015625,-0.7576661769300699
518,46.42,-90.90429,19447808,4748,37527,309.9890056014061,126.99833679199219,0.6244530975818634,0.003373724284756463,0.2,47470,0.0003,0.0496315,0.111962890625,-0.7368005886673927
518,47.9,-95.06723,19451904,4749,37534,338.32464518547056,148.2572021484375,0.6261188685894012,-0.006002967635868117,0.2,47480,0.0003,0.031247286,0.0856689453125,-0.736696082726121
518,48.11,-97.23331,19456000,4750,37542,289.6289002776146,157.7891082763672,0.6233972907066345,0.007658570964485989,0.2,47490,0.0003,0.06384199,0.1050537109375,-0.7663453193381429
518,46.01,-88.677216,19460096,4751,37550,349.07363815307616,121.55411529541016,0.6474813520908356,0.006642336561708362,0.2,47500,0.0003,0.08239475,0.11123046875,-0.7517485057935118
518,47.51,-93.544044,19464192,4752,37558,252.71788043379783,101.22074890136719,0.7033084332942963,-0.00477706865840446,0.2,47510,0.0003,0.04399089,0.1200927734375,-0.7439145306125283
518,47.21,-93.51078,19468288,4753,37566,335.43311393260956,212.07662963867188,0.6506891548633575,-0.003676596203149529,0.2,47520,0.0003,0.04895668,0.084765625,-0.7682996724732221
518,49.19,-96.67,19472384,4754,37574,344.55415086746217,199.7690887451172,0.6562374532222748,0.0014043462288100272,0.2,47530,0.0003,0.05152177,0.0903564453125,-0.7527917029336095
518,46.33,-91.01661,19476480,4755,37582,325.2324753880501,128.9910888671875,0.6677413284778595,0.00020298973649914842,0.2,47540,0.0003,0.071551464,0.1123046875,-0.7581742025911808
518,44.86,-86.381165,19480576,4756,37590,242.78644483089448,46.82188415527344,0.7032419443130493,0.0009824405427934836,0.2,47550,0.0003,0.07092959,0.142578125,-0.7826215744949877
518,45.72,-87.19159,19484672,4757,37598,248.4000760436058,228.29576110839844,0.6901776194572449,0.0047658145718742165,0.2,47560,0.0003,0.057067245,0.11669921875,-0.7843915494158864
518,47.04,-91.72751,19488768,4758,37606,170.19586770534517,43.916690826416016,0.7493808567523956,-0.005270802563609322,0.2,47570,0.0003,0.061987586,0.1270263671875,-0.8062800955958664
518,44.83,-84.866554,19492864,4759,37613,371.48315665721896,158.15728759765625,0.6137878894805908,-0.006075240104837576,0.2,47580,0.0003,0.0352679,0.08193359375,-0.7709282246418298
518,46.04,-88.59818,19496960,4760,37621,278.4917078614235,134.2171630859375,0.6532444059848785,-0.0018018452770775183,0.2,47590,0.0003,0.0501584,0.0968994140625,-0.7940862628631293
518,49.01,-96.881485,19501056,4761,37629,278.6855131149292,80.62805938720703,0.6201338469982147,-0.004070419841082184,0.2,47600,0.0003,0.06710789,0.115380859375,-0.7333758116699756
518,50.93,-100.94103,19505152,4762,37637,332.57928874492643,144.85687255859375,0.6115549504756927,-0.004532561755331699,0.2,47610,0.0003,0.033615083,0.1005126953125,-0.7930113969370722
518,47.87,-96.2363,19509248,4763,37645,299.2974269270897,81.85759735107422,0.6462610363960266,-0.00025530204984534064,0.2,47620,0.0003,0.05519679,0.1038330078125,-0.7650994919240475
518,44.96,-84.76824,19513344,4764,37653,345.87296788692476,132.7508087158203,0.6425921618938446,0.0027797970447863917,0.2,47630,0.0003,0.04704465,0.09892578125,-0.7675887268967927
518,46.58,-89.64739,19517440,4765,37661,265.1091563820839,103.84954833984375,0.6542298495769501,-0.0024510066399670905,0.2,47640,0.0003,0.07024853,0.1175537109375,-0.7414321625605226
518,44.47,-84.352806,19521536,4766,37669,222.75390605926515,190.91876220703125,0.7390424907207489,0.009831484019741765,0.2,47650,0.0003,0.071933664,0.1060546875,-0.7385750048793852
518,44.33,-84.07237,19525632,4767,37677,201.56541844010354,44.28926467895508,0.7417823970317841,-0.0036222804799763255,0.2,47660,0.0003,0.060652792,0.1052734375,-0.7692220785655082
518,47.67,-92.81661,19529728,4768,37685,269.20292670726775,86.77880096435547,0.6262126266956329,0.0032077150692202848,0.2,47670,0.0003,0.102929816,0.104248046875,-0.758122634049505
518,46.5,-90.30926,19533824,4769,37693,324.5721130490303,281.2808532714844,0.6211049258708954,0.006765073333372129,0.2,47680,0.0003,0.057933524,0.129931640625,-0.7644564550369978
