time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/iterations,time/total_timesteps,train/clip_fraction,train/loss,train/approx_kl,train/learning_rate,train/value_loss,train/explained_variance,train/entropy_loss,train/clip_range,train/n_updates,train/policy_gradient_loss
18338,427.65808,450.0,951,142,17448960,0.18892822265625,0.04828967899084091,0.017282669,0.0003,0.08250291062016914,0.7716373801231384,-2.5941245527441303,0.2,1410,-0.006350652325357563
18468,428.18536,450.0,951,143,17571840,0.18593343098958334,0.014688491821289062,0.017350992,0.0003,0.0786261958887917,0.8061496615409851,-2.5099054286504785,0.2,1420,-0.005113011801104222
18601,433.10822,450.0,951,144,17694720,0.18894612630208332,0.04567556828260422,0.017271198,0.0003,0.07199340120896522,0.8081348240375519,-2.599220020497839,0.2,1430,-0.00602323988870315
18731,432.5911,450.0,951,145,17817600,0.18272867838541668,0.040339767932891846,0.01710692,0.0003,0.08359356679417639,0.7887177616357803,-2.490841314631204,0.2,1440,-0.004871575084677412
18861,436.08142,450.0,951,146,17940480,0.18246663411458333,0.021480131894350052,0.016708387,0.0003,0.07297320763745423,0.8103847354650497,-2.497470016814768,0.2,1450,-0.0051271822208461045
18995,434.84552,450.0,950,147,18063360,0.18287027994791666,0.13880333304405212,0.01655381,0.0003,0.09288688470585232,0.7472869157791138,-2.43650029592216,0.2,1460,-0.00312241064094754
19130,433.22186,450.0,950,148,18186240,0.19085042317708334,0.0011160727590322495,0.017009737,0.0003,0.0899884952372425,0.7548524439334869,-2.5510136390974125,0.2,1470,-0.004656407428089248
19265,433.5301,450.0,950,149,18309120,0.18004638671875,0.06375032663345337,0.016107427,0.0003,0.08659984985919436,0.7631800472736359,-2.4071238122756284,0.2,1480,-0.0039367678348753545
19398,432.81625,450.0,950,150,18432000,0.17989501953125,0.033754557371139526,0.016364519,0.0003,0.09060005968230446,0.7435621321201324,-2.5084218290572364,0.2,1490,-0.0038150400029644516
19533,433.8287,450.0,949,151,18554880,0.17537760416666667,0.004100433550775051,0.016318057,0.0003,0.08419343296491813,0.7656699120998383,-2.4196300795550147,0.2,1500,-0.004069722521902198
19667,432.30667,450.0,949,152,18677760,0.16269287109375,0.043323297053575516,0.014824594,0.0003,0.08286226973284405,0.7718525230884552,-2.3558962919190525,0.2,1510,-0.004160537973178483
19831,435.67786,450.0,948,153,18800640,0.16960530598958334,0.053130827844142914,0.0149927335,0.0003,0.0901071879149337,0.745591402053833,-2.343345486037433,0.2,1520,-0.0028304836882913757
19967,434.9502,450.0,947,154,18923520,0.16229410807291667,0.01868155226111412,0.014367657,0.0003,0.09303080927194969,0.7593240439891815,-2.3431858071684837,0.2,1530,-0.0029631516869934177
20103,429.54462,446.38,947,155,19046400,0.1548388671875,0.046062394976615906,0.014435873,0.0003,0.09011455617119889,0.7564665228128433,-2.2849130450809993,0.2,1540,-0.002530432432337572
20235,433.96725,450.0,947,156,19169280,0.16129638671875,0.00026627350598573685,0.014845148,0.0003,0.09404602082033914,0.7715623378753662,-2.3478650284123916,0.2,1550,-0.0022165437606660515
20368,433.73212,450.0,947,157,19292160,0.16378499348958334,0.00375925749540329,0.015063284,0.0003,0.09587909190168527,0.7362197935581207,-2.376802465630074,0.2,1560,-0.0027398035322554887
20502,436.079,450.0,946,158,19415040,0.15261637369791667,-0.006189046427607536,0.013522644,0.0003,0.10898793711882414,0.6599676609039307,-2.270683391901354,0.2,1570,-0.001749667553146234
20638,437.42923,450.0,946,159,19537920,0.155625,0.08549868315458298,0.013632005,0.0003,0.12058015712730898,0.6541632115840912,-2.2785612624386946,0.2,1580,-0.0018043553352254094
20773,433.552,450.0,946,160,19660800,0.13813069661458333,0.10239436477422714,0.012881416,0.0003,0.08595088674058692,0.7663286775350571,-2.1837212532013655,0.2,1590,-0.001661358074719222
20909,436.38675,450.0,946,161,19783680,0.13499348958333332,0.03505197539925575,0.012407917,0.0003,0.11776618771191959,0.6273006498813629,-2.259244888499379,0.2,1600,-0.001195644955635847
21042,437.36145,450.0,946,162,19906560,0.13797607421875,0.042363159358501434,0.0133194635,0.0003,0.10188257145804527,0.6773713231086731,-2.2102038840949536,0.2,1610,-0.0022585051930339734
21205,429.86505,450.0,944,163,20029440,0.13580240885416667,0.035125743597745895,0.013288498,0.0003,0.10254535854876545,0.6838942170143127,-2.304904984223346,0.2,1620,-0.0017024094574056411
