rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/clip_range,train/approx_kl,train/n_updates,train/loss,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/value_loss,train/clip_fraction
1353.1304,322.3333333333333,420,724,51609600,71194,0.2,0.12843406,4190,0.004826866090297699,0.0002,-1.1345815252047031,-0.008855694968418296,0.7070136666297913,0.13795404311686676,0.3634716796875
1645.9574,388.1333333333333,421,724,51732480,71370,0.2,0.132349,4200,0.028009897097945213,0.0002,-1.1496851651587834,-0.008568529114872945,0.7055911123752594,0.1397486210381612,0.36673828125
1614.9995,390.8,422,724,51855360,71548,0.2,0.12114021,4210,0.04273638129234314,0.0002,-1.1302531905875852,-0.00807893410285639,0.7032362818717957,0.1433111094320581,0.3602880859375
1603.5187,382.2,423,724,51978240,71728,0.2,0.12710248,4220,0.017927836626768112,0.0002,-1.1527672867166499,-0.009022021964386416,0.7209162414073944,0.1306135984249219,0.36239420572916664
1461.098,348.8666666666667,424,724,52101120,71903,0.2,0.12934099,4230,0.036279674619436264,0.0002,-1.1127017382408182,-0.008548031238084756,0.7121352255344391,0.13523455049105298,0.35930419921875
1859.9104,439.6,425,724,52224000,72080,0.2,0.12614848,4240,-0.004291161894798279,0.0002,-1.1331463272497058,-0.008568222895883082,0.7045069634914398,0.12821580968331545,0.36084554036458333
1829.2183,437.73333333333335,426,724,52346880,72254,0.2,0.123406745,4250,0.017003139480948448,0.0002,-1.131852166025589,-0.007793602723371199,0.713313639163971,0.13677629340148997,0.35864339192708333
1335.3906,315.1333333333333,427,724,52469760,72432,0.2,0.1250531,4260,0.011644866317510605,0.0002,-1.115108119820555,-0.009274242554086716,0.7002925872802734,0.13236571277142503,0.35508626302083335
1503.2368,360.2,428,724,52592640,72608,0.2,0.12730531,4270,0.009764987975358963,0.0002,-1.1145821918547154,-0.008749652861479263,0.7048759758472443,0.13284207186865388,0.35727620442708335
1615.128,384.53333333333336,429,724,52715520,72785,0.2,0.12093704,4280,0.0281534343957901,0.0002,-1.1155823191069068,-0.008327107562502836,0.7124498784542084,0.14143269400054123,0.35397216796875
1367.7039,320.1333333333333,430,724,52838400,72960,0.2,0.1252469,4290,-0.030358485877513885,0.0002,-1.1353025927580893,-0.008910927659574857,0.6577238738536835,0.14295952791445113,0.3592610677083333
1566.9253,380.26666666666665,431,724,52961280,73135,0.2,0.1252124,4300,0.031191613525152206,0.0002,-1.1306536155131957,-0.008074802275114052,0.7120160460472107,0.13396207501510313,0.35465657552083335
1672.3685,389.6666666666667,432,724,53084160,73312,0.2,0.1240289,4310,0.009182801470160484,0.0002,-1.1200714790355415,-0.008422988659300851,0.7192676067352295,0.13001916571568775,0.35490315755208335
1596.6938,373.26666666666665,433,724,53207040,73489,0.2,0.13084011,4320,0.1173899918794632,0.0002,-1.130726968869567,-0.008496298071944087,0.6980819404125214,0.1408344479164225,0.3606315104166667
1569.9705,373.3333333333333,434,723,53329920,73667,0.2,0.12491058,4330,0.06721392273902893,0.0002,-1.1353254688593248,-0.009724241081621586,0.7041916251182556,0.13176824002264767,0.35801839192708335
1524.717,362.8666666666667,435,723,53452800,73843,0.2,0.12294776,4340,0.05282885208725929,0.0002,-1.1142611719916264,-0.00818132466695412,0.7179733514785767,0.13561403266794514,0.35200602213541665
1553.0702,373.26666666666665,436,723,53575680,74019,0.2,0.12371969,4350,0.00033857300877571106,0.0002,-1.1522006851093223,-0.008326112446047773,0.707295835018158,0.14821740531857358,0.3542024739583333
1643.4739,379.53333333333336,437,723,53698560,74194,0.2,0.121284336,4360,-0.010882377624511719,0.0002,-1.1178416091389953,-0.008163173816010385,0.7265746593475342,0.13800881121996403,0.35297607421875
1766.489,418.2,438,723,53821440,74370,0.2,0.13016897,4370,0.013044340535998344,0.0002,-1.0884352411640188,-0.008107774413977798,0.6977920830249786,0.1399757572612725,0.35311767578125
1272.5443,295.0,439,723,53944320,74546,0.2,0.12400354,4380,0.006595360115170479,0.0002,-1.0940802226681263,-0.006382456087825024,0.6980569958686829,0.14024487355772483,0.3517431640625
1713.7811,403.8,440,723,54067200,74722,0.2,0.12364435,4390,0.0334349200129509,0.0002,-1.0937815881303201,-0.00845852646691128,0.7028831243515015,0.13260963574983178,0.3522314453125
1678.426,389.2,441,723,54190080,74897,0.2,0.124565825,4400,0.049135029315948486,0.0002,-1.0976477402045082,-0.007637731675713439,0.7073548436164856,0.1385806768766876,0.3531201171875
1574.4565,372.3333333333333,442,723,54312960,75072,0.2,0.12289617,4410,0.002667706459760666,0.0002,-1.1004974945727737,-0.007960243389594931,0.7032039165496826,0.13514592195181951,0.35132731119791666
1707.8251,400.2,443,723,54435840,75250,0.2,0.124635845,4420,0.0681503415107727,0.0002,-1.1093576310637097,-0.007829377651041795,0.7003433406352997,0.13472178434332213,0.35095458984375
1516.8585,349.26666666666665,444,723,54558720,75428,0.2,0.1245353,4430,0.28128689527511597,0.0002,-1.0808020228582125,-0.007777229531360111,0.6758311688899994,0.1409557606682453,0.35003743489583333
1704.5271,395.2,445,723,54681600,75604,0.2,0.12027041,4440,0.01442519947886467,0.0002,-1.084594636457041,-0.00822486711592622,0.7078607678413391,0.1313438253805119,0.34944010416666665
1396.796,332.0,446,723,54804480,75782,0.2,0.11925246,4450,-0.012576084583997726,0.0002,-1.1003463635624697,-0.009406385056803022,0.7003450989723206,0.13829912186348034,0.3501904296875
1652.0724,393.3333333333333,447,723,54927360,75958,0.2,0.114804246,4460,0.1335107386112213,0.0002,-1.1149015781190246,-0.00844907134958703,0.7274967432022095,0.1275372155426885,0.34851481119791666
1587.7141,374.46666666666664,448,723,55050240,76135,0.2,0.12015516,4470,0.023780645802617073,0.0002,-1.114153548302129,-0.007511275966668715,0.7176896631717682,0.13870597551343963,0.343857421875
1551.7144,369.53333333333336,449,723,55173120,76311,0.2,0.12510294,4480,0.020654309540987015,0.0002,-1.115416974844411,-0.009104356008580604,0.7160301208496094,0.1367114778086155,0.35110595703125
1444.922,323.3333333333333,450,722,55296000,76487,0.2,0.12393227,4490,0.04603074491024017,0.0002,-1.1101046262526264,-0.008525164456611188,0.7194353342056274,0.1363737015540634,0.3478523763020833
1327.4165,312.53333333333336,451,722,55418880,76663,0.2,0.12184843,4500,-0.018080666661262512,0.0002,-1.1203408517843734,-0.008541464754968425,0.7193708419799805,0.13323024211887968,0.34938151041666665
1546.8395,362.0,452,722,55541760,76839,0.2,0.12267007,4510,-0.007187172770500183,0.0002,-1.1212567445325354,-0.008863573266323026,0.7131556868553162,0.13390137585287448,0.34974772135416665
1865.0695,426.53333333333336,453,722,55664640,77014,0.2,0.12616017,4520,0.024939339607954025,0.0002,-1.126046887539948,-0.002946690349611648,0.7011780440807343,0.13696257237616616,0.3497745768229167
1707.1337,404.6666666666667,454,722,55787520,77192,0.2,0.12579064,4530,0.010033825412392616,0.0002,-1.1253209438733756,-0.009088167085968355,0.7337112426757812,0.1294265912369398,0.34831136067708335
1375.5021,320.46666666666664,455,722,55910400,77370,0.2,0.12507528,4540,0.04363691061735153,0.0002,-1.092704988302042,-0.00802824723142597,0.6616955995559692,0.14273775505474381,0.34300130208333335
1659.5581,391.8,456,722,56033280,77547,0.2,0.12125161,4550,0.032690662890672684,0.0002,-1.1477814050453405,-0.009106340136531799,0.7344642877578735,0.13103262729448034,0.34847412109375
1578.8689,385.6666666666667,457,722,56156160,77725,0.2,0.12258568,4560,0.08137086033821106,0.0002,-1.1382953273442884,-0.008781133246775425,0.7235665023326874,0.13805102363141486,0.349345703125
1395.1403,335.4,458,722,56279040,77904,0.2,0.13274121,4570,0.03165227919816971,0.0002,-1.1348209545357775,-0.007889292425255311,0.7154347002506256,0.13876537552423543,0.35230061848958333
1620.2828,385.93333333333334,459,722,56401920,78082,0.2,0.12619784,4580,0.014773458242416382,0.0002,-1.1261553857817004,-0.007210443444607032,0.6752282977104187,0.14394909958723778,0.34560709635416664
1559.1663,363.93333333333334,460,722,56524800,78283,0.2,0.1287897,4590,-0.011466529220342636,0.0002,-1.1109905750273417,-0.008055760752874145,0.705213874578476,0.14312750129553023,0.35015543619791667
1846.6283,427.3333333333333,461,721,56647680,78462,0.2,0.12623,4600,-0.008591674268245697,0.0002,-1.1030504489255448,-0.008321452953241533,0.7041848003864288,0.13497989952389616,0.35034830729166666
1589.705,375.06666666666666,462,721,56770560,78640,0.2,0.12647516,4610,-0.014679312705993652,0.0002,-1.1094045891085018,-0.009021815696178237,0.6990067660808563,0.1337626036478711,0.35056477864583335
1700.9524,408.06666666666666,463,721,56893440,78819,0.2,0.12373883,4620,0.03865973651409149,0.0002,-1.1017321533461413,-0.008024405771429884,0.7132365703582764,0.13425249029581512,0.34903645833333335
1633.1761,391.4,464,721,57016320,78998,0.2,0.12476325,4630,0.13259977102279663,0.0002,-1.1333044633020957,-0.008991066447251797,0.7543057799339294,0.12125100843957626,0.348115234375
1642.0758,369.0,465,721,57139200,79177,0.2,0.13089903,4640,0.046329304575920105,0.0002,-1.091120556977888,-0.007397257768946778,0.7353884279727936,0.13435218634840568,0.3487841796875
1819.1884,419.26666666666665,466,721,57262080,79355,0.2,0.12344606,4650,0.03952879086136818,0.0002,-1.1118206729522595,-0.009066412331267202,0.7251393795013428,0.13034121614745042,0.3496394856770833
1721.5679,398.8,467,721,57384960,79533,0.2,0.13082255,4660,-0.016970913857221603,0.0002,-1.1178237226015577,-0.009151409896033632,0.6999141573905945,0.13190706940668556,0.351025390625
1667.3518,380.8666666666667,468,721,57507840,79710,0.2,0.123005636,4670,0.011438041925430298,0.0002,-1.1286599856615067,-0.007567686848342419,0.7272996008396149,0.13282322317759584,0.3467919921875
1712.8301,404.3333333333333,469,721,57630720,79888,0.2,0.12354981,4680,0.02785326912999153,0.0002,-1.113660319528232,-0.008336645334832913,0.7556544244289398,0.1214146312046311,0.3492635091145833
1480.057,340.4,470,721,57753600,80066,0.2,0.12692524,4690,0.07069647312164307,0.0002,-1.0978455289639533,-0.0076225992403366645,0.6871636807918549,0.14256009820819598,0.3496826171875
1735.1908,406.6666666666667,471,721,57876480,80245,0.2,0.12696423,4700,0.11271010339260101,0.0002,-1.0890560963625708,-0.007602082409048308,0.7063509821891785,0.14067261924161964,0.34977132161458335
1343.3727,315.06666666666666,472,721,57999360,80424,0.2,0.12827402,4710,0.18771035969257355,0.0002,-1.1114664103277028,-0.00858001864287265,0.7330624759197235,0.12622011826664675,0.34759765625
1633.2188,382.1333333333333,473,721,58122240,80605,0.2,0.11980241,4720,-0.003826454281806946,0.0002,-1.1098150144858907,-0.007976794023864689,0.728274017572403,0.12746629406921178,0.3442228190104167
1773.6178,406.1333333333333,474,720,58245120,80785,0.2,0.13082053,4730,0.016079574823379517,0.0002,-1.1018889380681018,-0.0077298582436318005,0.6981502771377563,0.1410179812196293,0.3481778971354167
1600.6042,378.46666666666664,475,720,58368000,80965,0.2,0.13064665,4740,0.004774570465087891,0.0002,-1.0744952342783411,-0.006390281730479425,0.6698878109455109,0.1460623041614114,0.34899576822916667
1837.6044,415.46666666666664,476,720,58490880,81145,0.2,0.12588425,4750,-0.005489880219101906,0.0002,-1.0626756375096738,-0.007256216206333193,0.6982970237731934,0.13962167070169623,0.34389078776041665
1718.4164,391.3333333333333,477,720,58613760,81323,0.2,0.12624107,4760,0.12202905118465424,0.0002,-1.0795549000209819,-0.007573868404779205,0.7122331261634827,0.13669513585065338,0.3432763671875
1631.7938,381.8,478,720,58736640,81503,0.2,0.12473388,4770,0.05052662640810013,0.0002,-1.077287569086378,-0.007939743657134386,0.7207633554935455,0.13560696664004354,0.34303955078125
1784.7231,402.8666666666667,479,720,58859520,81684,0.2,0.12623002,4780,-0.005250265821814537,0.0002,-1.075634748628363,-0.007888026960051017,0.7329528331756592,0.1327214142625841,0.3438623046875
1616.9039,365.26666666666665,480,720,58982400,81862,0.2,0.12707762,4790,0.00999092310667038,0.0002,-1.0851626152421037,-0.007205336976555069,0.7146291136741638,0.14525602830932863,0.3399861653645833
1764.011,423.2,481,720,59105280,82044,0.2,0.120599896,4800,0.06320618093013763,0.0002,-1.0799662050014982,-0.008799828442121604,0.7312224209308624,0.13320819567336004,0.3409521484375
1616.4037,363.3333333333333,482,720,59228160,82225,0.2,0.12828384,4810,0.27705705165863037,0.0002,-1.0976500297679255,-0.004496448446467791,0.44727063179016113,0.3730725116855077,0.34538818359375
1821.2786,433.6,483,720,59351040,82407,0.2,0.12264182,4820,-0.013511667028069496,0.0002,-1.0642896558716892,-0.007610824465179272,0.6761983335018158,0.14248425286175917,0.3437980143229167
1608.8813,382.8666666666667,484,720,59473920,82589,0.2,0.12887603,4830,0.017469746991991997,0.0002,-1.1052533061802388,-0.006654777657992478,0.6600002646446228,0.14390760423567067,0.34148193359375
1714.8214,392.8666666666667,485,720,59596800,82772,0.2,0.12118563,4840,0.06638232618570328,0.0002,-1.085994289504985,-0.007422340617952917,0.6744967997074127,0.14082900942400253,0.340693359375
1395.6066,316.93333333333334,486,719,59719680,82950,0.2,0.1277298,4850,-0.009492339566349983,0.0002,-1.0775043321183573,-0.007624826852140056,0.696761965751648,0.1320208609002293,0.3395914713541667
1458.0016,337.6,487,719,59842560,83131,0.2,0.12056351,4860,0.007907059043645859,0.0002,-1.075957572531576,-0.007560998209676957,0.7022559344768524,0.1389589836303882,0.34021402994791666
1516.5548,358.8666666666667,488,719,59965440,83312,0.2,0.11966338,4870,-0.009961903095245361,0.0002,-1.0671354236950477,-0.008453874122278649,0.7447222471237183,0.1278590198806099,0.33700927734375
1567.5962,361.8666666666667,489,719,60088320,83491,0.2,0.1271948,4880,-0.008330823853611946,0.0002,-1.0767310783235977,-0.007154257568975785,0.7125491499900818,0.1398496367703774,0.3383968098958333
1776.6744,410.73333333333335,490,719,60211200,83672,0.2,0.11965641,4890,0.030752379447221756,0.0002,-1.1073806373029946,-0.007874391636538955,0.7261878550052643,0.12839206154758964,0.33607584635416665
1802.1681,431.6666666666667,491,719,60334080,83851,0.2,0.12224514,4900,0.0393882654607296,0.0002,-1.0755420728089908,-0.007992733280546721,0.7108895778656006,0.13181902024836745,0.34095703125
1693.7867,396.6666666666667,492,719,60456960,84031,0.2,0.12346409,4910,0.08973991870880127,0.0002,-1.0982593304167192,-0.00856377838462322,0.7434661686420441,0.11948402290416804,0.3422159830729167
1744.6448,403.73333333333335,493,719,60579840,84210,0.2,0.1278877,4920,0.05369095131754875,0.0002,-1.0727339409881582,-0.007379371400729724,0.6913970112800598,0.13719419150264003,0.34469970703125
1522.9415,349.8666666666667,494,719,60702720,84389,0.2,0.12851813,4930,0.038980431854724884,0.0002,-1.0849781122120719,-0.0074256153489841385,0.33368223905563354,0.25492435403954006,0.343486328125
1653.0375,385.6666666666667,495,719,60825600,84568,0.2,0.124126196,4940,0.025540078058838844,0.0002,-1.093204941463967,-0.007655113687890965,0.725989431142807,0.13149934804581184,0.34301350911458334
1749.9011,407.2,496,719,60948480,84750,0.2,0.12486422,4950,-0.006714094430208206,0.0002,-1.1050700142855445,-0.0072536782274619325,0.7098912298679352,0.13359808181635646,0.342412109375
1517.1171,359.8,497,719,61071360,84930,0.2,0.122817054,4960,0.0008325204253196716,0.0002,-1.0851678601031503,-0.0071895714674928965,0.681887686252594,0.13987905377832552,0.33950439453125
1748.4318,411.53333333333336,498,718,61194240,85143,0.2,0.12179068,4970,0.009454803541302681,0.0002,-1.1107975910976529,-0.008447483768262222,0.7348396480083466,0.1275467516676872,0.34160807291666667
1574.5682,360.4,499,718,61317120,85326,0.2,0.12642302,4980,-0.014399688690900803,0.0002,-1.081832128490011,-0.008086467688402384,0.7167576849460602,0.1305385296687018,0.3411181640625
1760.0171,411.3333333333333,500,718,61440000,85505,0.2,0.12288521,4990,-0.00037411972880363464,0.0002,-1.0927998435342063,-0.007975190664443896,0.7282741069793701,0.1321815150376642,0.33874348958333333
1661.5377,378.6666666666667,501,718,61562880,85687,0.2,0.12533693,5000,0.01736149564385414,0.0002,-1.1078360291632514,-0.008469609452567965,0.7235097289085388,0.13211650055566376,0.34316813151041664
1739.5076,399.8,502,718,61685760,85868,0.2,0.12534963,5010,0.03565795347094536,0.0002,-1.0676606640964748,-0.007102437972431896,0.7121253609657288,0.13491072613872043,0.3364029947916667
1453.7117,334.53333333333336,503,718,61808640,86050,0.2,0.11726657,5020,0.09401941299438477,0.0002,-1.0935542793168376,-0.006729624983878845,0.7004958093166351,0.13504280334998234,0.3374462890625
1789.702,409.8,504,718,61931520,86231,0.2,0.12349391,5030,-0.026149079203605652,0.0002,-1.0778634352919956,-0.006499062544729289,0.7112267017364502,0.13036190545176699,0.34222819010416666
1820.6625,412.2,505,718,62054400,86410,0.2,0.12201347,5040,0.1455090343952179,0.0002,-1.0709402257297187,-0.008264282772409691,0.7141228020191193,0.12873761785774454,0.33982503255208335
1673.3667,391.93333333333334,506,718,62177280,86591,0.2,0.12255703,5050,-0.014025576412677765,0.0002,-1.0662954053344826,-0.00705665586254933,0.6972149014472961,0.14000463221930357,0.33697265625
1560.037,361.46666666666664,507,717,62300160,86773,0.2,0.11982179,5060,0.003556322306394577,0.0002,-1.0875803757676235,-0.007590449919953244,0.713167816400528,0.1318845724548252,0.33717447916666665
1755.3634,408.1333333333333,508,717,62423040,86956,0.2,0.1208854,5070,-0.021406587213277817,0.0002,-1.0840835156074415,-0.008197220516352294,0.7305332124233246,0.12659165395743913,0.33588541666666666
1429.8179,324.46666666666664,509,717,62545920,87138,0.2,0.11832795,5080,0.010191336274147034,0.0002,-1.081480052129676,-0.0074737527363625605,0.7127665579319,0.12373444722839243,0.33794514973958334
1575.9264,361.6,510,717,62668800,87320,0.2,0.12563919,5090,0.09966602921485901,0.0002,-1.0787144682959964,-0.007007825536208353,0.6987470984458923,0.13596885406276366,0.3404085286458333
1768.5116,414.2,511,717,62791680,87504,0.2,0.13057622,5100,0.017274262383580208,0.0002,-1.0602565711022665,-0.006611047585247434,0.7099036276340485,0.13597858190293968,0.33764811197916667
1840.7888,426.4,512,717,62914560,87686,0.2,0.12396739,5110,0.04229196161031723,0.0002,-1.0898348665827264,-0.0069055494397495445,0.7332020699977875,0.12847837591349767,0.33665120442708335
1744.8148,402.6,513,717,63037440,87868,0.2,0.12213873,5120,0.029433291405439377,0.0002,-1.0668663649447263,-0.006832483995688866,0.7149405181407928,0.13227867078928587,0.3359228515625
1289.2201,294.6666666666667,514,717,63160320,88085,0.2,0.12095593,5130,-0.027867143973708153,0.0002,-1.0788436110069355,-0.0070118016264314065,0.7239384949207306,0.13191988059028517,0.3372086588541667
1710.3616,391.1333333333333,515,716,63283200,88265,0.2,0.11961386,5140,0.007237907499074936,0.0002,-1.0917916704062371,-0.006875422598629181,0.7131751775741577,0.13376221814425662,0.3355810546875
1801.2632,426.8,516,716,63406080,88447,0.2,0.1252875,5150,0.09706956148147583,0.0002,-1.0864451074879617,-0.007331305757294709,0.6868301331996918,0.1365526904334547,0.33739013671875
1593.1473,364.6,517,716,63528960,88631,0.2,0.11596276,5160,-0.013279829174280167,0.0002,-1.0826814480001727,-0.008031301958065645,0.7425492107868195,0.11668640568173336,0.3368196614583333
1398.2747,323.0,518,716,63651840,88815,0.2,0.12903793,5170,-0.019663594663143158,0.0002,-1.0614590285594265,-0.006384752093275286,0.7032561600208282,0.13388566220615758,0.3357373046875
1577.285,367.3333333333333,519,716,63774720,89000,0.2,0.13027234,5180,0.08287553489208221,0.0002,-1.0558282135178645,-0.006730853179839566,0.6930605471134186,0.13688518709580724,0.33636474609375
1501.525,351.8,520,716,63897600,89182,0.2,0.12298595,5190,0.011203855276107788,0.0002,-1.0543998760543765,-0.006594742987726931,0.7170409560203552,0.13235072405989437,0.33385335286458334
1587.2968,361.8,521,716,64020480,89401,0.2,0.12271282,5200,0.07714012265205383,0.0002,-1.0780566817863535,-0.007821904548382008,0.7419129908084869,0.12244141695419482,0.33294514973958333
1805.5627,411.4,522,715,64143360,89599,0.2,0.1239429,5210,0.005655769258737564,0.0002,-1.0565380722377449,-0.007475988485718214,0.7069211006164551,0.13519995993274886,0.33295084635416666
1418.0269,328.8666666666667,523,715,64266240,89781,0.2,0.12001603,5220,0.09127257764339447,0.0002,-1.074137237754961,-0.007552222924641683,0.7108012139797211,0.132194176997873,0.3318408203125
1562.38,367.4,524,715,64389120,89962,0.2,0.12981078,5230,0.018014010041952133,0.0002,-1.0753542292987306,-0.00716540560154499,0.7194167673587799,0.13109566560267316,0.3302742513020833
1644.7759,381.46666666666664,525,715,64512000,90146,0.2,0.12570806,5240,0.014102067798376083,0.0002,-1.0686094637649755,-0.007755016851000013,0.7043062150478363,0.1314312254994487,0.33249837239583335
1653.5679,378.6666666666667,526,715,64634880,90333,0.2,0.12304293,5250,0.10807883739471436,0.0002,-1.0908613252826036,-0.007478497008360136,0.7050080001354218,0.13493861999197784,0.334150390625
1702.4397,388.8,527,715,64757760,90517,0.2,0.124583095,5260,0.04053657501935959,0.0002,-1.0831075463226687,-0.0072392881256564574,0.7066006064414978,0.12917911541667612,0.3310400390625
1739.1842,394.46666666666664,528,715,64880640,90700,0.2,0.11627538,5270,0.07045075297355652,0.0002,-1.0885494912726184,-0.00754022224537645,0.7274303734302521,0.13488341147739752,0.33199869791666664
1845.0575,430.46666666666664,529,715,65003520,90883,0.2,0.12334941,5280,0.05036962777376175,0.0002,-1.0945177917710196,-0.0071679783453449395,0.7195737063884735,0.1380009768588934,0.3332088216145833
1658.3025,375.53333333333336,530,715,65126400,91064,0.2,0.117637046,5290,0.025541333481669426,0.0002,-1.1001789598291118,-0.007601442506202147,0.7087951302528381,0.13453941610554465,0.33067464192708335
1366.1471,314.8666666666667,531,715,65249280,91248,0.2,0.11984344,5300,-0.010550606995821,0.0002,-1.0748441372656574,-0.007264086996862412,0.7263697683811188,0.1294425075899926,0.33035725911458336
1559.4803,358.4,532,714,65372160,91433,0.2,0.13527438,5310,0.026870425790548325,0.0002,-1.0914965375512837,-0.008387271066470324,0.7358900308609009,0.12300359296030365,0.33020670572916666
1691.9938,398.4,533,714,65495040,91648,0.2,0.11578832,5320,-0.01792823150753975,0.0002,-1.077149260789156,-0.008127039609304726,0.7179264426231384,0.13402620412244384,0.3271891276041667
1799.8313,405.2,534,714,65617920,91835,0.2,0.11325211,5330,0.04450839012861252,0.0002,-1.1043800762699296,-0.00724106235877116,0.7328134179115295,0.13339074827866473,0.32729410807291665
1562.3416,360.8,535,714,65740800,92021,0.2,0.116217405,5340,0.0174928680062294,0.0002,-1.1003537060072024,-0.007613345581618584,0.7214503288269043,0.13753461126956001,0.33018391927083335
1783.1561,407.0,536,714,65863680,92206,0.2,0.11892184,5350,0.04294843226671219,0.0002,-1.0998117309405158,-0.007860384617818758,0.7110900282859802,0.1399247937244945,0.3307080078125
1491.745,337.53333333333336,537,714,65986560,92390,0.2,0.120873064,5360,0.02714741975069046,0.0002,-1.0887846842470268,-0.006525992928327468,0.7190298736095428,0.13421274276236847,0.32680419921875
1743.9763,392.73333333333335,538,714,66109440,92577,0.2,0.11841933,5370,-0.018247276544570923,0.0002,-1.1040491644386201,-0.007583329753876266,0.7152542173862457,0.13801906320654478,0.33129964192708333
1628.5159,380.6,539,713,66232320,92763,0.2,0.118330106,5380,0.12060251832008362,0.0002,-1.1094057591725142,-0.007412385601043449,0.7212107181549072,0.13222950694840013,0.33361490885416667
1591.9679,356.53333333333336,540,713,66355200,92951,0.2,0.11973156,5390,-0.026820190250873566,0.0002,-1.0937678687957426,-0.006832450998802718,0.672694206237793,0.14822851412066182,0.33140706380208335
1592.6183,367.46666666666664,541,713,66478080,93138,0.2,0.12104542,5400,0.07801073044538498,0.0002,-1.0973332182193796,-0.00873733730779956,0.7174684703350067,0.13237746264998956,0.33327311197916665
1742.9861,393.46666666666664,542,713,66600960,93322,0.2,0.11953385,5410,0.03903696686029434,0.0002,-1.08524103576007,-0.006465139809661196,0.7135466933250427,0.12989294217026326,0.3304736328125
1617.5548,362.73333333333335,543,713,66723840,93509,0.2,0.11513896,5420,0.02005123719573021,0.0002,-1.102439889057229,-0.007072524356117355,0.7434238791465759,0.1289334184722975,0.3290836588541667
1659.3883,393.06666666666666,544,713,66846720,93694,0.2,0.11994545,5430,0.09024322032928467,0.0002,-1.0723914303071798,-0.007177110778902715,0.7373763918876648,0.12935722843317005,0.33112548828125
1804.1937,409.3333333333333,545,713,66969600,93879,0.2,0.115086064,5440,0.011214133352041245,0.0002,-1.0731602139336367,-0.005891123454778911,0.7270241379737854,0.15251412453178395,0.3278076171875
1797.859,412.06666666666666,546,713,67092480,94063,0.2,0.12111619,5450,0.016582835465669632,0.0002,-1.0749983430933208,-0.00698393711258177,0.7313272356987,0.12994980918975974,0.3259171549479167
1723.4677,393.0,547,713,67215360,94248,0.2,0.12101894,5460,0.05575966835021973,0.0002,-1.07015583621338,-0.006715495033786283,0.6738243699073792,0.16060162916148935,0.33024983723958334
1630.4995,373.8666666666667,548,713,67338240,94434,0.2,0.12197216,5470,0.03554482012987137,0.0002,-1.071554641854018,-0.0069064522972015156,0.7088201344013214,0.14329044062644244,0.3264973958333333
1714.807,386.8,549,712,67461120,94619,0.2,0.11368251,5480,0.0277743898332119,0.0002,-1.0866291373378287,-0.007408219571789232,0.7092469930648804,0.1341320966758455,0.32967041015625
1598.3522,375.46666666666664,550,712,67584000,94805,0.2,0.11883833,5490,0.01155504398047924,0.0002,-1.0767084020438293,-0.007099614327853487,0.6920168101787567,0.14016317002746898,0.32973876953125
1696.4703,390.4,551,712,67706880,94988,0.2,0.12274272,5500,0.07318654656410217,0.0002,-1.0975437700779487,-0.006953024837548583,0.6814869344234467,0.13623327881097794,0.330556640625
1713.4609,390.26666666666665,552,712,67829760,95174,0.2,0.121355295,5510,0.029716022312641144,0.0002,-1.0932028324405352,-0.006877944221123471,0.7107147574424744,0.14390037545458956,0.327724609375
1732.1212,392.3333333333333,553,712,67952640,95357,0.2,0.116532065,5520,0.00525849312543869,0.0002,-1.0958520855909835,-0.007960468471143638,0.7158651053905487,0.13172926043752037,0.3266707356770833
1709.5715,391.1333333333333,554,712,68075520,95541,0.2,0.11342816,5530,0.004528719931840897,0.0002,-1.0829772680128613,-0.007832516840529328,0.7190938293933868,0.12800810797741483,0.32681477864583336
1794.5775,394.8666666666667,555,712,68198400,95724,0.2,0.10735018,5540,0.146620973944664,0.0002,-1.0985423052310943,-0.00766232913928737,0.7182126045227051,0.1294688179893031,0.32429850260416665
1982.4005,450.0,556,712,68321280,95909,0.2,0.115334034,5550,0.05315999686717987,0.0002,-1.0892873585317284,-0.006837045864940592,0.7201770842075348,0.13632732683200932,0.3276847330729167
1723.6199,392.73333333333335,557,712,68444160,96094,0.2,0.113348894,5560,0.002858120948076248,0.0002,-1.093857689059029,-0.008056486085054833,0.6965114772319794,0.13026824500683384,0.32566975911458335
1813.5742,406.73333333333335,558,712,68567040,96280,0.2,0.11554856,5570,0.05988260731101036,0.0002,-1.0868801787619788,-0.0074772278705859205,0.6878859102725983,0.12972648705743875,0.3279085286458333
